,Image Name,C1,C2,C3,C4
33,27.JPEG,150.52145385742188,97.7051773071289,193.63967895507812,152.8220977783203
34,17.JPEG,168.8026885986328,99.03448486328125,213.5707550048828,153.3744354248047
35,15.JPEG,169.32913208007812,93.80477142333984,213.61671447753906,144.01608276367188
36,11.JPEG,185.44985961914062,124.23174285888672,231.58029174804688,176.93763732910156
37,7.JPEG,181.824462890625,122.82514190673828,219.25782775878906,168.48501586914062
38,33.JPEG,150.03411865234375,95.12811279296875,193.58218383789062,146.65045166015625
39,8.JPEG,179.82559204101562,123.41553497314453,221.88726806640625,171.86880493164062
40,39.JPEG,169.5247344970703,138.3145751953125,212.95147705078125,187.994873046875
41,4.JPEG,184.28616333007812,120.83756256103516,223.72483825683594,164.087890625
42,31.JPEG,147.73553466796875,100.06363677978516,195.24343872070312,159.18739318847656
43,5.JPEG,173.61868286132812,136.6490478515625,217.38796997070312,185.64801025390625
44,2.JPEG,135.61184692382812,118.94132232666016,184.61700439453125,181.91961669921875
45,16.JPEG,170.23818969726562,97.8389663696289,214.1456756591797,145.35784912109375
46,26.JPEG,151.19659423828125,94.46891021728516,195.187744140625,157.9702911376953
47,41.JPEG,168.54220581054688,130.61203002929688,210.37379455566406,174.3675537109375
48,49.jpg,134.6460723876953,116.64631652832031,203.11509704589844,192.09719848632812
49,34.JPEG,150.08287048339844,97.25022888183594,192.7303924560547,149.83633422851562
50,18.JPEG,174.52149963378906,93.1834716796875,220.07716369628906,140.88206481933594
51,36.JPEG,172.79159545898438,130.19076538085938,216.38714599609375,176.93392944335938
52,48.jpg,141.62689208984375,112.59028625488281,214.1898651123047,193.7937469482422
53,19.JPEG,174.80661010742188,92.34187316894531,229.05007934570312,149.13011169433594
54,10.JPEG,173.11126708984375,120.49847412109375,212.02059936523438,164.96923828125
55,42.JPEG,177.97665405273438,150.42674255371094,207.35324096679688,181.6458740234375
56,14.JPEG,145.01536560058594,120.18384552001953,196.049072265625,176.42706298828125
57,22.JPEG,169.25169372558594,93.8968734741211,212.63131713867188,144.34930419921875
58,30.JPEG,154.26333618164062,98.0327377319336,195.50616455078125,154.02294921875
59,44.JPEG,172.8304901123047,130.72256469726562,213.10067749023438,174.7833709716797
60,47.JPEG,175.75677490234375,129.70228576660156,222.51979064941406,183.1846923828125
61,23.JPEG,163.70233154296875,101.93773651123047,201.55752563476562,150.0642547607422
62,3.JPEG,173.46702575683594,122.63890075683594,216.30050659179688,172.90249633789062
63,28.JPEG,152.41505432128906,96.43506622314453,192.7334442138672,145.68939208984375
64,43.JPEG,175.1506805419922,131.14483642578125,214.94508361816406,178.1774444580078
65,38.JPEG,173.2490692138672,127.16883850097656,218.21766662597656,191.408935546875
66,1.JPEG,119.0137710571289,117.79761505126953,182.3682403564453,183.99864196777344
67,40.JPEG,173.7957305908203,130.40353393554688,213.46884155273438,170.38580322265625
68,25.JPEG,141.1763916015625,75.1376724243164,217.474365234375,165.04541015625
69,21.JPEG,171.2373046875,97.56804656982422,225.9940948486328,161.36492919921875
70,35.JPEG,43.90858840942383,116.8846664428711,147.91810607910156,204.8828125
71,12.JPEG,171.33082580566406,122.40315246582031,220.1334686279297,178.39175415039062
72,29.JPEG,154.9749755859375,96.42327117919922,194.22967529296875,150.07456970214844
73,32.JPEG,144.84242248535156,95.47148895263672,190.00279235839844,155.19044494628906
74,46.JPEG,176.37060546875,130.11643981933594,214.56307983398438,183.0667266845703
75,37.JPEG,172.8272247314453,131.36903381347656,213.32554626464844,178.02340698242188
76,20.JPEG,176.94448852539062,92.9324722290039,227.91207885742188,152.27593994140625
77,9.JPEG,168.69715881347656,122.73448181152344,212.94058227539062,169.18026733398438
78,45.JPEG,176.75962829589844,133.19886779785156,216.79165649414062,177.90467834472656
79,6.JPEG,184.1363067626953,122.92842864990234,229.4180145263672,179.87713623046875
80,13.JPEG,170.7170867919922,121.59827423095703,214.27525329589844,175.34173583984375
81,51.jpg,170.57354736328125,120.63612365722656,218.9597625732422,179.8802490234375
82,24.JPEG,162.82669067382812,98.93412017822266,203.16815185546875,150.54197692871094
83,50.jpg,177.40968322753906,119.57095336914062,219.97035217285156,174.93727111816406
84,27.JPEG,150.52145385742188,97.7051773071289,193.63967895507812,152.8220977783203
85,17.JPEG,168.8026885986328,99.03448486328125,213.5707550048828,153.3744354248047
86,15.JPEG,169.32913208007812,93.80477142333984,213.61671447753906,144.01608276367188
87,11.JPEG,185.44985961914062,124.23174285888672,231.58029174804688,176.93763732910156
88,7.JPEG,181.824462890625,122.82514190673828,219.25782775878906,168.48501586914062
89,33.JPEG,150.03411865234375,95.12811279296875,193.58218383789062,146.65045166015625
90,8.JPEG,179.82559204101562,123.41553497314453,221.88726806640625,171.86880493164062
91,39.JPEG,169.5247344970703,138.3145751953125,212.95147705078125,187.994873046875
92,4.JPEG,184.28616333007812,120.83756256103516,223.72483825683594,164.087890625
93,31.JPEG,147.73553466796875,100.06363677978516,195.24343872070312,159.18739318847656
94,5.JPEG,173.61868286132812,136.6490478515625,217.38796997070312,185.64801025390625
95,2.JPEG,135.61184692382812,118.94132232666016,184.61700439453125,181.91961669921875
96,16.JPEG,170.23818969726562,97.8389663696289,214.1456756591797,145.35784912109375
97,26.JPEG,151.19659423828125,94.46891021728516,195.187744140625,157.9702911376953
98,41.JPEG,168.54220581054688,130.61203002929688,210.37379455566406,174.3675537109375
99,49.jpg,134.6460723876953,116.64631652832031,203.11509704589844,192.09719848632812
100,34.JPEG,150.08287048339844,97.25022888183594,192.7303924560547,149.83633422851562
101,18.JPEG,174.52149963378906,93.1834716796875,220.07716369628906,140.88206481933594
